,summary,Winter,Energie,Krieg,Krise,word
möglich sei,2.5008576568996586,-0.14432428404818556,0.7977775776602842,-0.4388341265657832,-0.23153091576349163,möglich sei
sei gesamt,2.5188118853393813,-0.15147786451955159,0.8074407422127031,-0.4459877070371492,-0.23868449623485757,sei gesamt
gesamt winter,2.532212881774203,-0.15678412552453289,0.8145046825396225,-0.4512939680421306,-0.24399075723983896,gesamt winter
wärmer,2.2992781519855643,-0.060285774958781485,0.6705949056823131,-0.35479561747637905,-0.1474924066740873,wärmer
winter warm,2.2992781519855643,-0.060285774958781485,0.6705949056823131,-0.35479561747637905,-0.1474924066740873,winter warm
warm denk,2.3586343365212876,-0.08577332882404066,0.7120663726871468,-0.3802831713416384,-0.1729799605393468,warm denk
milliardenschwere,2.5100173179100813,-0.14798020093240052,0.8027363461982144,-0.4424900434499982,-0.23518683264770668,milliardenschwere
das milliardenschwer,2.5100173179100813,-0.14798020093240052,0.8027363461982144,-0.4424900434499982,-0.23518683264770668,das milliardenschwer
Vor…,2.832127943291057,-0.2687189007735004,0.9456262979890346,-0.5632287432910981,-0.3559255324888065,Vor…
milliardenschwer vor…,2.832127943291057,-0.2687189007735004,0.9456262979890346,-0.5632287432910981,-0.3559255324888065,milliardenschwer vor…
vor… die,3.071264868934412,-0.34978003441815914,1.0233162062239558,-0.6442898769357568,-0.4369866661334653,vor… die
+6087,2.115501007918075,0.02301778413101293,0.5125715049745801,-0.27149205838658486,-0.06418884758429305,+6087
winter +6087,2.115501007918075,0.02301778413101293,0.5125715049745801,-0.27149205838658486,-0.06418884758429305,winter +6087
+6087 chars,2.1115337998017827,0.024894849005840276,0.5085392332483062,-0.2696149935117573,-0.06231178270946583,+6087 chars
ohne fernwärme,2.269129607623291,0.9702928063955666,-0.13462515409968473,-0.3415967159634406,-0.13429350516114913,ohne fernwärme
überhitzen,2.288602464189851,0.9890690389164514,-0.1431701825251761,-0.3501417443889321,-0.14283853358664042,überhitzen
fernwärme überhitz,2.288602464189851,0.9890690389164514,-0.1431701825251761,-0.3501417443889321,-0.14283853358664042,fernwärme überhitz
Trafos,2.323872084058709,1.0214364800341342,-0.15846362509259274,-0.36543518695634847,-0.15813197615405708,Trafos
überhitz trafo,2.323872084058709,1.0214364800341342,-0.15846362509259274,-0.36543518695634847,-0.15813197615405708,überhitz trafo
trafo warum,2.346692500115781,1.0413344070863355,-0.16823571891389552,-0.37520728077765136,-0.16790406997535973,trafo warum
warum gasmangel,2.380719143748556,1.0696053573537734,-0.18263143218134154,-0.38960299404509746,-0.18229978324280588,warum gasmangel
Stromausfälle,4.139338499990023,0.7803908697543617,-0.7357648213600985,0.11689998271628653,-0.7354331724215627,Stromausfälle
gasmangel stromausfall,3.212617991847065,1.4736100127280019,-0.4823150074270593,-0.6892865692908151,-0.48198335848852353,gasmangel stromausfall
stromausfall berlin,2.5302438987176017,1.1772093260794094,-0.24354452964875245,-0.4505160915125084,-0.24321288071021677,stromausfall berlin
berlin droh,2.5977773165329907,1.218568492595628,-0.2698850300546732,-0.47685659191842905,-0.26955338111613736,berlin droh
Sollte,2.6932068038404933,1.2709589437410174,-0.3059614328898455,-0.5129329947536013,-0.3056297839513098,Sollte
droh soll,2.87680492109776,1.355920549192701,-0.37190910480946693,-0.5788806666732228,-0.3715774558709312,droh soll
soll groß,2.9861942024479418,1.3987583368788175,-0.4092285635611106,-0.6162001254248664,-0.4088969146225749,soll groß
groß kälte,3.5978833426452446,1.57059994008921,-0.5955745410698416,-0.8025461029335974,-0.595242892131306,groß kälte
kälte gas-,2.8746424552801133,1.3550213285023542,-0.3711571320352995,-0.5781286938990554,-0.3708254830967638,kälte gas-
Fernwärmeversorgung,2.6771141376048284,1.2625715731814184,-0.2999682289157087,-0.5069397907794644,-0.29963657997717286,Fernwärmeversorgung
gas- fernwärmeversorgung,2.6771141376048284,1.2625715731814184,-0.2999682289157087,-0.5069397907794644,-0.29963657997717286,gas- fernwärmeversorgung
fernwärmeversorgung stock,2.479033361145342,1.143079503293744,-0.22309753936423082,-0.43006910122798664,-0.2227658904256951,fernwärmeversorgung stock
stock häng,2.4282065311889993,1.1065121897532537,-0.20238176074918987,-0.4093533226129458,-0.20205011181065421,stock häng
Stabilität,2.384538769971389,1.072680049436083,-0.1842345466863778,-0.3912061085501337,-0.18390289774784205,Stabilität
häng stabilität,2.384538769971389,1.072680049436083,-0.1842345466863778,-0.3912061085501337,-0.18390289774784205,häng stabilität
stabilität berliner,2.334865335474583,1.0311198897232767,-0.16318304618471302,-0.37015460804846895,-0.1628513972461773,stabilität berliner
berliner stromnetz,2.3111587456610803,1.0100029951875353,-0.1529778491625814,-0.3599494110263373,-0.1526462002240457,berliner stromnetz
Verhalten,2.508276489837974,1.162881579436707,-0.23482468875201337,-0.4417962506157691,-0.23449303981347766,Verhalten
stromnetz verhalten,2.276595720622403,0.9775716074771663,-0.13791005108470045,-0.34488161294845615,-0.13757840214616465,stromnetz verhalten
verhalten verbraucher,2.2520830609236038,0.9532879854375748,-0.1270844216788549,-0.33405598354261073,-0.12675277274031907,verhalten verbraucher
die spar,2.223491037282133,0.9234921013457826,-0.11430732895580273,-0.32127889081955857,-0.11397568001726696,die spar
spar schon,2.2148475410076713,0.9141519445288736,-0.11041239978392765,-0.31738396164768345,-0.11008075084539193,spar schon
fleißig,2.2013353610746584,0.8992237715519276,-0.10429298743226421,-0.31126454929602015,-0.1039613384937286,fleißig
schon fleißig,2.2013353610746584,0.8992237715519276,-0.10429298743226421,-0.31126454929602015,-0.1039613384937286,schon fleißig
fleißig energie,2.1931194311426214,0.889945257927161,-0.10055375701878666,-0.30752531888254236,-0.10022210808025094,fleißig energie
wenn winter,2.176551452149218,0.8707503378416676,-0.09297055048859068,-0.2999421123523466,-0.09263890155005497,wenn winter
kalt gas,2.157044321440325,0.8472769714085147,-0.08396774382034106,-0.290939305684097,-0.08363609488180528,kalt gas
wider,2.1542320426479242,0.8438113885675776,-0.08266312822450206,-0.28963469008825804,-0.08233147928596635,wider
gas wider,2.1542320426479242,0.8438113885675776,-0.08266312822450206,-0.28963469008825804,-0.08233147928596635,gas wider
Erwarten,2.150152367987541,0.83874631874399,-0.08076753736049122,-0.28773909922424723,-0.08043588842195558,Erwarten
wider erwarten,2.150152367987541,0.83874631874399,-0.08076753736049122,-0.28773909922424723,-0.08043588842195558,wider erwarten
erwarten knapp,2.1412257267081887,0.8275050046944759,-0.07660726345431429,-0.28357882531807016,-0.07627561451577855,erwarten knapp
knapp häng,2.129183487137064,0.8119846530052774,-0.07096739575632595,-0.27793895762008164,-0.07063574681779007,knapp häng
häng verhalten,2.1224188294313904,0.8030807984465751,-0.06778522446637472,-0.2747567863301308,-0.06745357552783901,häng verhalten
Berlinerinnen,2.1156408687033257,0.7940213228815753,-0.06458660670744565,-0.2715581685712015,-0.06425495776890983,Berlinerinnen
verhalten berlinerin,2.1156408687033257,0.7940213228815753,-0.06458660670744565,-0.2715581685712015,-0.06425495776890983,verhalten berlinerin
berlinerin berliner,2.1156408687033257,0.7940213228815753,-0.06458660670744565,-0.2715581685712015,-0.06425495776890983,berlinerin berliner
berliner stromausfall,2.10101772923499,0.7739877829817504,-0.05765068920237307,-0.2646222510661289,-0.05731904026383733,berliner stromausfall
stromausfall droh,2.0956353404207233,0.766440097520747,-0.055085601416403,-0.26205716328015893,-0.0547539524778673,stromausfall droh
Sollten,2.092704207307912,0.762289246354638,-0.053685937631778625,-0.2606574994955345,-0.05335428869324275,Sollten
ausfallende,2.088488887142401,0.7562688644462554,-0.05166961286589112,-0.2586411747296469,-0.05133796392735528,ausfallende
soll ausfallend,2.088488887142401,0.7562688644462554,-0.05166961286589112,-0.2586411747296469,-0.05133796392735528,soll ausfallend
ausfallend gas-,2.0844754591087438,0.7504801198916174,-0.04974607413509077,-0.25671763599884667,-0.04941442519655498,ausfallend gas-
Fer…,2.081273619127873,0.7458216820102589,-0.04820885211271406,-0.2551804139764699,-0.04787720317417832,Fer…
gas- fer…,2.081273619127873,0.7458216820102589,-0.04820885211271406,-0.2551804139764699,-0.04787720317417832,gas- fer…
+4833,2.0794110104156744,0.7430950742708683,-0.04731351444477379,-0.25428507630852965,-0.046981865506237994,+4833
fer… +4833,2.0794110104156744,0.7430950742708683,-0.04731351444477379,-0.25428507630852965,-0.046981865506237994,fer… +4833
+4833 chars,2.0775902236489303,0.7404177383541661,-0.046437504657592596,-0.25340906652134854,-0.04610585571905683,+4833 chars
"8,5",2.1544482505154567,0.004774793222806369,-0.08276348743103555,-0.2897350492947914,0.5416017767449745,"8,5"
"8,5 prozent",2.158574828802072,0.0028612493024978316,-0.08467703135134398,-0.2916485932150997,0.5454041779656014,"8,5 prozent"
Metaller,2.1768354177010476,-0.00556272713648739,-0.09310100779032925,-0.30007256965408513,0.5618889574568212,Metaller
prozent metaller,2.1768354177010476,-0.00556272713648739,-0.09310100779032925,-0.30007256965408513,0.5618889574568212,prozent metaller
Tarifabschluss,2.1899507681309576,-0.011569611516965242,-0.0991078921708071,-0.30607945403456294,0.573397092655639,Tarifabschluss
metaller tarifabschluss,2.1899507681309576,-0.011569611516965242,-0.0991078921708071,-0.30607945403456294,0.573397092655639,metaller tarifabschluss
tarifabschluss industrie,2.2251287085951734,-0.02750530875152497,-0.11504358940536656,-0.3220151512691226,0.6029792499032809,tarifabschluss industrie
industrie aus,2.245036793490697,-0.03641245838937452,-0.1239507390432161,-0.33092230090697206,0.6189424872863845,industrie aus
aus angst,2.253911852801687,-0.040357856090614076,-0.12789613674445596,-0.3348676986082119,0.6258880927123618,aus angst
Streik,2.278945265716513,-0.051403281423509056,-0.13894156207735098,-0.3459131239411067,0.6449382198845529,Streik
angst streik,2.278945265716513,-0.051403281423509056,-0.13894156207735098,-0.3459131239411067,0.6449382198845529,angst streik
streik lass,2.299466022247282,-0.06036747998724321,-0.14790576064108496,-0.35487732250484094,0.6599862366459955,streik lass
lass arbeitgeber,2.36004490505268,-0.08637119466793253,-0.17390947532177425,-0.38088103718553007,0.7016800949475268,lass arbeitgeber
kräftige,2.4968634784867065,-0.14272588383531273,-0.23026416448915457,-0.4372357263529104,0.7832036230792512,kräftige
arbeitgeber kräftig,2.4968634784867065,-0.14272588383531273,-0.23026416448915457,-0.4372357263529104,0.7832036230792512,arbeitgeber kräftig
Tariferhöhung,2.603787486714949,-0.18465765893823918,-0.27219593959208094,-0.47916750145583686,0.8371761585419245,Tariferhöhung
kräftig tariferhöhung,2.603787486714949,-0.18465765893823918,-0.27219593959208094,-0.47916750145583686,0.8371761585419245,kräftig tariferhöhung
plus,3.00424553765535,-0.3277170157109303,-0.41525529636477204,-0.622226858228528,0.9886505947406105,plus
tariferhöhung plus,3.00424553765535,-0.3277170157109303,-0.41525529636477204,-0.622226858228528,0.9886505947406105,tariferhöhung plus
Inflationsprämie,3.506371141933138,-0.4822721882227234,-0.5698104688765652,-0.7767820307403211,1.1116445290902728,Inflationsprämie
plus inflationsprämie,3.506371141933138,-0.4822721882227234,-0.5698104688765652,-0.7767820307403211,1.1116445290902728,plus inflationsprämie
Vertragslaufzeit,2.4968634784867065,-0.14272588383531273,-0.23026416448915457,-0.4372357263529104,0.7832036230792512,Vertragslaufzeit
lang vertragslaufzeit,2.4968634784867065,-0.14272588383531273,-0.23026416448915457,-0.4372357263529104,0.7832036230792512,lang vertragslaufzeit
vertragslaufzeit 2024,2.36004490505268,-0.08637119466793253,-0.17390947532177425,-0.38088103718553007,0.7016800949475268,vertragslaufzeit 2024
der begriff,2.3195832304468897,-0.0690780757386392,-0.15661635639248092,-0.36358791825623676,0.6742688893423653,der begriff
Schmerzgrenze,2.2933084992402537,-0.05768608264559415,-0.1452243632994361,-0.35219592516319187,0.6555228071499302,Schmerzgrenze
begriff schmerzgrenze,2.2933084992402537,-0.05768608264559415,-0.1452243632994361,-0.35219592516319187,0.6555228071499302,begriff schmerzgrenze
tauchte,2.2562235268184643,-0.04138295801090471,-0.12892123866474642,-0.3358928005285023,0.6276803905380891,tauchte
schmerzgrenze tauch,2.2562235268184643,-0.04138295801090471,-0.12892123866474642,-0.3358928005285023,0.6276803905380891,schmerzgrenze tauch
häufiger,2.2387433000498898,-0.033605229915846205,-0.12114351056968807,-0.3281150724334438,0.6139541581677022,häufiger
tauch häufig,2.2387433000498898,-0.033605229915846205,-0.12114351056968807,-0.3281150724334438,0.6139541581677022,tauch häufig
häufig bewertung,2.2031483232205464,-0.017577941635548558,-0.10511622228939028,-0.31208778415314625,0.5847092416771182,häufig bewertung
Ludwigsburger,2.183207623336306,-0.008485730470291728,-0.09602401112413333,-0.30299557298788926,0.567514098949532,Ludwigsburger
bewertung ludwigsburger,2.183207623336306,-0.008485730470291728,-0.09602401112413333,-0.30299557298788926,0.567514098949532,bewertung ludwigsburger
Tarifabschlusses,2.166196691522113,-0.0006635013463190368,-0.0882017820001609,-0.2951733438639167,0.5523517365415884,Tarifabschlusses
ludwigsburger tarifabschluss,2.166196691522113,-0.0006635013463190368,-0.0882017820001609,-0.2951733438639167,0.5523517365415884,ludwigsburger tarifabschluss
Metallarbeitgeber,2.1393850177833014,0.011791038887185225,-0.0757472417666565,-0.2827188036304122,0.5274713620839038,Metallarbeitgeber
tarifabschluss metallarbeitgeber,2.1393850177833014,0.011791038887185225,-0.0757472417666565,-0.2827188036304122,0.5274713620839038,tarifabschluss metallarbeitgeber
Wochenlang,2.1239766369280284,0.019019347997137826,-0.06851893265670395,-0.2754904945204598,0.5125956326913298,Wochenlang
Metall,2.104359214917691,0.02829844192680529,-0.05923983872703663,-0.26621140059079246,0.49300658764899447,Metall
wochenlang metall,2.104359214917691,0.02829844192680529,-0.05923983872703663,-0.26621140059079246,0.49300658764899447,wochenlang metall
erklären,2.09845436901652,0.03110839276975694,-0.05642988788408493,-0.26340144974784085,0.48696149769054087,erklären
metall erklär,2.09845436901652,0.03110839276975694,-0.05642988788408493,-0.26340144974784085,0.48696149769054087,metall erklär
erklär versuch,2.0934534874209247,0.033494363139003495,-0.05404391751483841,-0.2610154793785941,0.4817862161478099,erklär versuch
versuch warum,2.088211414561646,0.036001534673827065,-0.05153674598001462,-0.25850830784377044,0.47630560024836904,versuch warum
+6288,2.0804365722201688,0.03973168957349448,-0.04780659108034747,-0.25477815294410316,0.46806982409961895,+6288
warum +6288,2.0804365722201688,0.03973168957349448,-0.04780659108034747,-0.25477815294410316,0.46806982409961895,warum +6288
+6288 chars,2.077696229612166,0.04104975377939308,-0.04648852687444874,-0.2534600887382047,0.4651359819533532,+6288 chars
Leichte,2.7338856434634757,-0.2334144581182796,0.9076285588871346,-0.5279243006358774,-0.32062108983358556,Leichte
leicht entwarnung,2.8683143208348283,-0.28141506080697376,0.9586311657304312,-0.5759249033245715,-0.36862169252227994,leicht entwarnung
Gasspeicher-Front,3.679435569868796,-0.530449910910965,1.1598761037606473,-0.8249597534285626,-0.6176565426262712,Gasspeicher-Front
entwarnung gasspeicher-front,3.679435569868796,-0.530449910910965,1.1598761037606473,-0.8249597534285626,-0.6176565426262712,entwarnung gasspeicher-front
gasspeicher-front wir,2.813535737716624,-0.2621325102846057,0.9387463336340703,-0.5566423528022034,-0.3493391419999118,gasspeicher-front wir
wir komm,2.773149445240512,-0.2476742064107213,0.9233126086076098,-0.542184048928319,-0.3348808381260273,wir komm
winter die,2.723868975281841,-0.2297438352603603,0.9035144149806551,-0.5242536777779581,-0.3169504669756665,winter die
